id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
li-4365511791,linkedin,https://www.linkedin.com/jobs/view/4365511791,,MLOps Engineer,Capgemini,"Bengaluru, Karnataka, India",,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you’d like, where you’ll be supported and inspired by a collaborative community of colleagues around the world, and where you’ll be able to reimagine what’s possible. Join us and help the world’s leading organizations unlock the value of technology and build a more sustainable, more inclusive world.
   

  

 Your Role
   

  

 Design and build robust ML pipelines and services for training; validation; and model deployment
   

  

 Collaborate with data scientists to transition models from experimentation to production.
   

  

 Build reusable infrastructure components using best practices in DevOps and MLOps.
   

  

 Implement model serving infrastructure with high availability and low latency (REST/gRPC).
   

  

 Automate testing; versioning; and monitoring of ML models using CI/CD workflows.
   

  

 Works in the area of Software Engineering, which encompasses the development, maintenance and optimization of software solutionsorapplications.1\. Applies scientific methods to analyse and solve software engineering problems.2\. Heorshe is responsible for the development and application of software engineering practice and knowledge, in research, design, development and maintenance.3\. Hisorher work requires the exercise of original thought and judgement and the ability to supervise the technical and administrative work of other software engineers.4\. The software engineer builds skills and expertise of hisorher software engineering discipline to reach standard software engineer skills expectations for the applicable role, as defined in Professional Communities.5\. The software engineer collaborates and acts as team player with other software engineers and stakeholders.
   

  

 Your profile
   

  

 Design and build robust ML pipelines and services for training; validation; and model deployment.
   

  

 Collaborate with data scientists to transition models from experimentation to production.
   

  

 Build reusable infrastructure components using best practices in DevOps and MLOps.
   

  

 Implement model serving infrastructure with high availability and low latency (REST/gRPC).
   

  

 Automate testing; versioning; and monitoring of ML models using CI/CD workflows.
   

  

 Capgemini is an AI\-powered global business and technology transformation partner, delivering tangible business value. We imagine the future of organizations and make it real with AI, technology and people. With our strong heritage of nearly 60 years, we are a responsible and diverse group of 420,000 team members in more than 50 countries. We deliver end\-to\-end services and solutions with our deep industry expertise and strong partner ecosystem, leveraging our capabilities across strategy, technology, design, engineering and business operations. The Group reported 2024 global revenues of €22\.1 billion.
   

  

 Make it real \| www.capgemini.com",IT Services and IT Consulting,https://fr.linkedin.com/company/capgemini,https://media.licdn.com/dms/image/v2/D4E0BAQHIL3HctxNfvg/company-logo_100_100/B4EZokv7VQIUAQ-/0/1761553135376/capgemini_logo?e=2147483647&v=beta&t=zG4Rnn4ZR9lwfNpFaLXXm6DKX3XwtS0cYTIC2dDtWfg,,,,,,,,,,,
li-4365506185,linkedin,https://www.linkedin.com/jobs/view/4365506185,,Senior Machine Learning Engineer,Altimate AI,"Bengaluru, Karnataka, India",,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"****Who are we?****
 Mission
   

  

 Altimate AI is a pioneering seed\-stage startup redefining how data teams function by automating mundane yet crucial data tasks. Our revolutionary AI teammate,
 **DataPilot** 
 , is engineered to save costs, enhance data quality, and expedite development cycles for data teams. Datapilot's AI agents integrate seamlessly into daily workflows, offering a unique blend of AI\-powered assistance through VSCode IDE extensions, browser\-based applications, and a versatile SaaS platform. As we re\-imagine dev tools with AI, our product is used by hundreds of companies worldwide and a community of thousands of data professionals.
   

  

**Team**
 As a team, we are Silicon Valley veterans who previously created category\-defining data and AI products loved by thousands of companies worldwide. We have experienced the journey of a small startup to IPO very closely. We have started on a similar journey again and are backed by prominent advisors and VC firms with multi\-billion dollar portfolios.
   

  

****What are we looking for?****
 We're seeking a Machine Learning Engineer who thrives on innovation and complex problem\-solving beyond conventional coding. Ideal candidates should possess a profound understanding of machine learning algorithms, data structures, and modeling techniques, with a zest to architect and refine the core of our AI\-driven solutions.
   

  

**Qualifications:**
* 8\+ years of experience in developing and implementing machine learning algorithms and models.
* Advanced proficiency in Python, including experience with ML libraries such as Scikit\-learn, TensorFlow, and PyTorch. Demonstrable ability to write clean, maintainable, and efficient code.
* Experience with advanced text mining methods and the ability to leverage machine learning algorithms to uncover insights, trends, and patterns within unstructured text data.
* Experience with Natural Language Processing (NLP), including the use of Large Language Models (LLMs) like OpenAI's GPT\-3 for text generation, summarization, and analysis.
* (Desirable) Practical experience with cloud services (AWS, Azure, GCP) including compute, storage, and ML services. Ability to design and manage cloud infrastructure for machine learning workloads.
* (Desirable) Expertise in deep learning for NLP with Transformers (BERT, GPT, T5\), RNNs, and LSTMs, and skill in fine\-tuning these models for text classification, summarization, and generation tasks.
* (Desirable) Proficiency in ML experimentation, A/B testing, and model evaluation to inform iterative improvements.


****Why you should join Altimate AI****
**Projects You’ll Work On:**
* Development of Advanced ML Models: Spearhead the creation and finetuning of sophisticated machine learning models that power our AI applications. This involves tackling challenges in NLP, predictive analytics, and data modeling.
* Enhancing LLM Integration: Contribute to the seamless integration of Large Language Models into our existing infrastructure, ensuring efficient and innovative AI solutions.
* Data Analysis and Insight Generation: Employ machine learning techniques to analyze vast datasets, generating actionable insights and enhancing data\-driven decision\-making processes.
* Code Clustering: Implement algorithms to effectively cluster vast quantities of code, improving our automated categorization and recommendation systems for better resource allocation and efficiency.


**Impact:**
* Innovation at the Forefront: As a Machine Learning Engineer at Altimate AI, you'll have the opportunity to work directly with the latest advancements in Large Language Models (LLMs). You will be at the forefront of implementing and refining cutting\-edge patterns such as Retrieval\-Augmented Generation (RAG), Agent\-based systems, and ReAct. Your role will involve not just developing these advanced models but also ensuring that they interact intuitively and efficiently with our broader ML and AI systems. This position offers a unique chance to contribute to state\-of\-the\-art AI technologies, shaping the future of AI\-driven solutions in the data realm.
* High Visibility \& Impact: Directly affect the productivity and capabilities of global data teams, as your contributions will be crucial to the daily operations of thousands of users.
* Open Source Contribution: As part of our commitment to the developer community, you will contribute to our open\-source initiatives, gaining recognition in the tech community.
* Career Growth: This role is a launchpad into the rapidly advancing field of AI, offering exposure to state\-of\-the\-art technologies and generative AI applications.


**De\-Risked**
* Multiple years of the runway in the bank
* Backed by prominent investors in the enterprise space
* Active engagements with top\-tier private and public companies


****What we offer****
* Competitive salary, equity,
* Extensive professional development opportunities and resources for continuous learning
* Dynamic and intellectually stimulating work environment with a team of talented engineers
* Opportunities to shape the direction of the company and leave a lasting impact


****How to Apply****
 If this sounds like the perfect role for you, we can't wait to meet you! Apply now and let's build something amazing together.",Software Development,https://www.linkedin.com/company/altimate-ai,https://media.licdn.com/dms/image/v2/C4D0BAQGAufuOe0N28w/company-logo_100_100/company-logo_100_100/0/1663951611527?e=2147483647&v=beta&t=evrglD5XwwYgx5KZRM3tcuh8NS2MxpJg_ya_s_umYis,,,,,,,,,,,
li-4321307749,linkedin,https://www.linkedin.com/jobs/view/4321307749,,Artificial Intelligence -,Enerture Technologies Pvt Ltd,"Gurugram, Haryana, India",,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"Role Overview
 



 An AI / Machine Learning Engineer is responsible for designing, building, training, deploying, and maintaining machine learning and AI models that solve real\-world business problems. This role focuses on converting data into intelligent systems and scalable AI solutions.
 


* Key ResponsibilitiesDevelop ML models for prediction, classification, recommendation, and automation
* Preprocess, clean, and analyze structured and unstructured data
* Train, test, and validate ML/AI models for performance and accuracy
* Deploy models into production environments
* Optimize model efficiency and scalability
* Work closely with data engineers and product teams
* Monitor model performance and retrain when needed
* Maintain documentation and model version control
* Workflow \& ProcessProblem Definition: Understand business or product challenges
* Data Collection: Gather and validate datasets
* Data Preprocessing: Clean, normalize, and engineer features
* Model Development: Select algorithms and train models
* Evaluation: Measure accuracy, precision, recall, and loss
* Deployment: Integrate models using APIs or pipelines
* Monitoring: Track performance and update models regularly
* Required Skills \& QualificationsStrong knowledge of Machine Learning \& AI concepts
* Proficiency in Python, NumPy, Pandas, Scikit\-learn
* Experience with TensorFlow or PyTorch
* Knowledge of statistics, linear algebra, and probability
* Experience in model deployment (Docker, APIs, CI/CD)
* Tools \& TechnologiesPython, SQL
* TensorFlow, PyTorch
* AWS / Azure / GCP
* ML pipelines, MLOps tools
* Career GrowthSenior AI Engineer
* AI Architect
* Head of AI / Data Science",Renewable Energy Semiconductor Manufacturing,https://in.linkedin.com/company/enerture-technologies-private-ltd,https://media.licdn.com/dms/image/v2/C4D0BAQGUWnN20OwflQ/company-logo_100_100/company-logo_100_100/0/1630555901548?e=2147483647&v=beta&t=p5RTh14eXsQGCcSMS55mNHAuHeX5Q3KgF2sz2gMyngE,,,,,,,,,,,
li-4302284991,linkedin,https://www.linkedin.com/jobs/view/4302284991,https://jobs.lever.co/pattern/c6e842ff-73d3-4029-8de3-fb05e4afb6d0/apply?source=LinkedIn&urlHash=oCtO,Senior AI Engineer,Pattern®,"Pune, Maharashtra, India",,fulltime,,,,,,False,mid-senior level,Engineering and Information Technology,,,"**About The Team**
 We’re a builder team at
 **Pattern** 
 that ships products to streamline operations and open new markets. We move quickly, iterate directly with users, and give engineers real autonomy and ownership. AI is part of our daily toolkit—used to speed up product management, elevate experience design, and increase engineering velocity. We share what works and continually raise the bar together.
   

  

**The Role**
* We’re looking for a Senior Software Engineer who enjoys building innovative, scalable solutions for ambiguous problems. You’ll work across the stack, collaborate with product and design, and own projects from architecture through launch and iteration.


**Problem Spaces You May Work In**
* You won’t be limited to a single domain. Recent and ongoing initiatives include:
* Short\-Form Video Intelligence \& Creative Tooling \-Analyze patterns in social video and power data\-driven creative workflows (insight extraction, content scoring, generation pipelines).
* Marketplace Content Optimization at Scale \-Synthesize/enrich product listings, normalize attributes and taxonomies, and enable rapid experimentation to improve conversion.
* Applied Automation \& Robotics Enablement \- Connect perception, workflow orchestration, and operator tools to improve reliability and throughput in physical operations.
* AI Platform \& Agentic Workflows \- Retrieval, evaluation, guardrails, and observability services that integrate AI deeply into product experiences with the right cost/latency/quality trade\-offs.


**Our Preferred Stack**
* We hire senior engineering ability and adaptability. If you’re willing to adopt our tools, we want to talk—even if your background differs.
* Languages \& Frameworks: Python, FastAPI, React/ Next.js (Good to know)
* Cloud \& Infrastructure: AWS (Terraform (Good to know))
* Data: SQL


**What You’ll Do**
* Design, build, and operate production systems with clear interfaces, tests, and observability.
* Partner directly with users and stakeholders to validate value and iterate quickly.
* Apply AI thoughtfully to accelerate development and improve outcomes, and share your approach with the team.
* Make pragmatic architecture decisions and own projects end\-to\-end.


**What We’re Looking For**
* Senior\-level experience delivering and operating production software (typically 4\+ years).
* Strong backend skills (APIs, data modeling, cloud services) and comfort working across the stack.
* Product mindset: bias to action, care for UX, reliability, and maintainability.
* Curiosity and sound judgment in applying AI to real workflows.


 We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.","Technology, Information and Internet",https://www.linkedin.com/company/pattern-hq,https://media.licdn.com/dms/image/v2/D560BAQGe78xzoSaPVw/company-logo_100_100/company-logo_100_100/0/1719257035447/pattern_hq_logo?e=2147483647&v=beta&t=97KMBcaSa9bQ6WYQMwkYUmIfDl5xXyHtsFRvZNDQyyo,,,,,,,,,,,
li-4364311137,linkedin,https://www.linkedin.com/jobs/view/4364311137,,Machine Learning Engineer 1 - Infra,Aarki,"Bengaluru, Karnataka, India",,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"**Who are we?**
 Aarki is an AI\-driven company specializing in mobile advertising solutions designed to fuel revenue growth. We leverage AI to discover audiences in a privacy\-first environment through trillions of contextual bidding signals and proprietary behavioral models. Our audience engagement platform includes creative strategy and execution. We handle 5 million mobile ad requests per second from over 10 billion devices, driving performance for both publishers and brands. We are headquartered in San Francisco, CA, with a global presence across the United States, EMEA, and APAC.
   

  

**The role?**
 We are seeking a motivated and detail\-oriented Machine Learning Engineer to join our team. As an ML Engineer, you will help to build and operate the ML systems that power Aarki’s programmatic DSP. You will focus on data and model quality, ML observability (MLflow\-first), training/serving reliability, and platform health. You’ll work closely with Senior MLEs and platform engineers to improve reproducibility, monitoring, and CI/CD for ML, ensuring models are safely trained, evaluated, deployed, and observed at scale.
   

  

**What will you do?**
* Support development of ML platform to streamline model deployment, monitoring and scaling ML solutions
* Collaborate with senior data scientists and cross\-functional teams (product, engineering, and analytics) to integrate models into production workflows.
* Build MLOps practices to ensure seamless integration of new data sources and features into our models
* Build and maintain data pipelines to process and prepare large datasets for model training and evaluation.
* Contribute ideas and assist in testing new tools, methodologies, and technologies to improve our machine learning capabilities.
* Document experiments, assumptions, and outcomes; maintain reproducibility


**What are we looking for?**
* Bachelor’s degree in Mathematics, Physics, Computer Science, or a related technical field.
* At least 1 year of professional experience in machine learning and MLOps \- ML Lifecycle and deployment
* Experience with machine learning techniques such as regression, classification, and clustering.
* Experienced with ML infrastructure tools (like Kubeflow, MLflow, Airflow, Docker, and Kubernetes) to streamline model deployment, monitoring, and scalable production workflows. \[Orchestration tools exposure is an addon]
* Ability to work effectively in a team environment, with good communication skills to explain complex concepts to diverse stakeholders.


 Nice to have
   

  

* Familiarity with system programming languages including C\+\+ and Rust is a plus.
* Strong grasp of probability, statistics, and data analysis principles.
* Exposure to online inference systems, gRPC/REST model endpoints, or streaming features (Kafka/Flink)
* Ad\-tech familiarity: auction dynamics, pacing, fraud signals, creative personalization.",Advertising Services,https://www.linkedin.com/company/aarki,https://media.licdn.com/dms/image/v2/D4E0BAQE4pdq7wuRZrQ/company-logo_100_100/B4EZedY0ajGwAc-/0/1750692218984/aarki_logo?e=2147483647&v=beta&t=7Tc8ftuofNc4OewrlNf8CsiHxJ8s11eaazlAP4yh-Q8,,,,,,,,,,,
li-4363423169,linkedin,https://www.linkedin.com/jobs/view/4363423169,,"Senior AI Engineer (GenAI, RAG, LLM, Vector DB)",Cargill,"Bengaluru, Karnataka, India",,fulltime,,,,,,False,associate,Information Technology,,,"**Job Purpose and Impact** 



* The
 **Senior AI** 
**Platform Engineer for AI Assistants \& Agents in AI \& Data Science** 
 builds services to operate Cargills portfolio of GenAI Assistants and Agents \- including ChatGPT\-powered copilots and bespoke LLM services. You will translate product requirements into secure, efficient, and observable services and or agents; manage the lifecycle from experiment to production; and continually improve reliability, latency, and cost. Typical deliverables span REST services, vector\-search back end, LLMOps \& AgentOps pipelines, and rich front\-end components for knowledge workers and plant operators. Expect to collaborate daily with product managers, data scientists, cloud engineers, and security teams while acting as the technical authority for GenAI feature design and launch.



  





  





**Key Accountabilities** 



* SOFTWARE DEVELOPMENT: Designs and develops high quality software solutions by writing clean, maintainable and efficient codes.
* AUTOMATION: Leads the application of internal software deployment platform, methodologies and tools to automate the deployment process, ensuring smooth and reliable releases.
* COLLABORATION: Partners with cross functional team of product managers, designers and different engineers to gather complex requirements and deliver solutions that meet business needs.
* TESTING \& DEBUGGING: Writes and maintains complex unit tests and integration tests, and performs debugging to maintain the quality and performance of the software.
* CONTINUOUS IMPROVEMENT: Suggests options for improving the software development and deployment processes, and implements the approved standards to improve efficiency and reliability.
* DOCUMENTATION: Builds and maintains comprehensive documentation for complex software applications, deployment processes and system configurations.
* TECHNICAL SUPPORT: Provides technical support and troubleshooting for complex issues with deployed applications to ensure minimal downtime and fast resolution.
* ESSENTIAL FUNCTIONS:
* **Design \& Build**
* Develop multi\-agent workflow automation patterns using Agentic AI
* Process redesign and mapping to agentic workflow patterns
* Architect scalable micro\-services that wrap LLM/RAG/Agent workflows (Python).
* Implement robust prompt\-engineering patterns, retrieval pipelines, and caching for AI Assistants and AI Agents
* **Platform Ops**
* Extend evaluation, automated testing, canary rollout, and rollback for AgentOps.
* Profile inference latency, GPU/CPU utilization, and memory; deliver quarterly cost\-to\-serve reductions
* Lead bug\-fix, security\-patch, and performance\-tuning sprints for live AI Assistants and AI Agents
* **Operational Excellence**
* Own on\-call runbooks, SLOs, and incident reviews; embed observability
* Enforce Responsible\-AI guardrails, data\-privacy controls, and vulnerability\-management policies for AI Assistants and AI agents
* **Enablement \& Mentoring**
* Coach full\-stack and data\-science peers on GenAI/LLMOps patterns; create internal workshops and tech blogs.



  





  





**Qualifications** 



* Minimum: 4 years building production software or data platforms .
* Typical: 5–8 years, including 2\+ years with cloud\-native AI/ML or GenAI systems (Azure, AWS, or GCP) or 2\+ years of software devlopment",Food and Beverage Manufacturing,https://www.linkedin.com/company/cargill,https://media.licdn.com/dms/image/v2/D560BAQE-JavwZhEueQ/company-logo_100_100/B56ZVIHolwGoAQ-/0/1740671715990/cargill_logo?e=2147483647&v=beta&t=RPlPp82xXXkRoQDn4nzjP9Bwsl_J6fJiIf6-9ZmVxZo,,,,,,,,,,,
li-4365490128,linkedin,https://www.linkedin.com/jobs/view/4365490128,,Senior AI Engineer | 10-15 YOE | Bangalore-Hybrid,Geektrust,,,fulltime,,,,,,False,mid-senior level,Engineering,,,"Role overview
 



 We are looking for a Senior AI Engineer who can translate business problems into scalable analytical solutions and lead the design of AI\-driven solutions. You will work at the intersection of data, domain, and decision\-making, collaborating with engineering and strategy teams to operationalise machine learning in real\-world contexts.
 



**Required Skills \& Experience**



* 10\+ years of total experience, with 5\+ years in applied data science or machine learning.
* Expertise in Python, SQL, and ML libraries (scikit\-learn, XGBoost, PyTorch, TensorFlow).
* Strong foundation in statistics, optimiSation, and data storytelling.
* Experience with cloud environments (AWS, Azure, or GCP) and MLOps frameworks (SageMaker, MLflow, Kubeflow).
* Exposure to LLMs, NLP, or Generative AI for applied use cases.
* Ability to translate domain\-specific challenges into measurable data science outcomes —ideally in energy, commodities, or financial analytics.
* Excellent communication and mentoring abilities; comfortable working in client\-facing roles.



**Nice to Have**



* Experience integrating data science into data platforms or governance frameworks.
* Prior experience in consulting or product environments.



  





**Key Responsibilities**



* Lead end\-to\-end AI\-driven initiatives — from problem framing and data exploration to model deployment.
* Build and optimise predictive, prescriptive, and generative models using modern ML techniques.
* Partner with data engineering teams to ensure robust data pipelines and governance for model reliability.
* Define and implement model evaluation frameworks — accuracy, drift detection, explainability, and impact metrics.
* Mentor junior data scientists and analysts; establish coding and experimentation best practices.
* Collaborate with business stakeholders to identify high\-value AI use cases and prototype proofs of concept.","Technology, Information and Internet and Technology, Information and Media",https://in.linkedin.com/company/geektrust,https://media.licdn.com/dms/image/v2/C560BAQEcNMMncY6IhA/company-logo_100_100/company-logo_100_100/0/1631334746288?e=2147483647&v=beta&t=5y-3lFRIX6k75SqYx51TNgjRLZGthwJmOTo5xBQYBKM,,,,,,,,,,,
li-4321054702,linkedin,https://www.linkedin.com/jobs/view/4321054702,,Generative AI Engineer,GPSR TECH,"Bareilly, Uttar Pradesh, India",,fulltime,,,,,,True,internship,Engineering and Information Technology,,,"🚀
 **We’re Hiring \| Generative AI Engineer (Fresher / 0–2 Years)** 




**GPSR TECH** 
 is hiring passionate
 **Generative AI Engineers** 
 to join our growing team.
 



 If you’re interested in
 **AI, Machine Learning, NLP, and Generative AI** 
 , this is a great opportunity to work on real\-world projects in a startup environment.
 



 🔹 Build AI \& automation solutions
 



 🔹 Work on LLMs, data, and model optimization
 



 🔹 Learn from experienced mentors
 



 🔹 Grow your skills with hands\-on projects
 



**Skills:** 
 Python, ML/AI fundamentals, NLP basics, TensorFlow/PyTorch (preferred)
 



 📍 Location:
 **Remote or Bareilly, Uttar Pradesh** 




**🧑‍💻 Experience: Fresher / 0–2 years** 




**📩 Apply via DM** 



* \#Hiring \#GenAI \#AIJobs \#FreshersHiring \#RemoteJobs \#StartupJobs \#GPSRTECH",IT Services and IT Consulting,https://in.linkedin.com/company/gpsrtech,https://media.licdn.com/dms/image/v2/D560BAQE9jl4OJZaCTQ/company-logo_100_100/B56ZlxDuvmKAAQ-/0/1758538427841?e=2147483647&v=beta&t=u92jqFExvVwCnHAL9uKvENA8ERGLLHYf85oPju2tn2o,,,,,,,,,,,
li-4363383655,linkedin,https://www.linkedin.com/jobs/view/4363383655,,Generative AI Engineer,TIGI HR,,,fulltime,,,,,,False,mid-senior level,"Information Technology, Consulting, and Engineering",,,"Job Tittle : Senior AI Engineer (RAG \& LLM Systems)
 



 Experience : 8\-10 years (only)
 



  





 We are seeking a
 **Senior AI Engineer** 
 with 8–10 years of experience to architect and deploy production\-grade GenAI solutions. As a technical leader, you will design scalable
 **Retrieval\-Augmented Generation (RAG)** 
 pipelines, integrating advanced vector search with state\-of\-the\-art LLMs to deliver high\-accuracy enterprise applications.
 



  





**What You’ll Do:** 



* Architect end\-to\-end AI systems using
 **LangChain, LlamaIndex** 
 , or custom orchestration frameworks.
* Optimize retrieval performance using vector databases like
 **Pinecone, Weaviate, or Milvus** 
 .
* Deploy and fine\-tune models from
 **OpenAI, Anthropic, and Meta (Llama)** 
 within cloud environments (AWS/GCP/Azure).
* Lead MLOps initiatives to ensure seamless model monitoring and scalability.



  





**What You Bring:** 



* Deep expertise in
 **Python, PyTorch/TensorFlow** 
 , and NLP.
* Proven track record of moving GenAI projects from R\&D to production.
* Mastery of embeddings, similarity search, and prompt engineering.
* Strong system design skills and experience with MLOps tools like
 **MLflow or Kubeflow** 
 .","Software Development, IT Services and IT Consulting, and Information Services",https://in.linkedin.com/company/tigihr,https://media.licdn.com/dms/image/v2/C4D0BAQGLW9qW5g-H0A/company-logo_100_100/company-logo_100_100/0/1675969755065/tigihr_logo?e=2147483647&v=beta&t=NCRVm6QvThKjvaHzTMS0IkGvOHZwkMdU-EDirCX4evA,,,,,,,,,,,
li-4355375290,linkedin,https://www.linkedin.com/jobs/view/4355375290,,MLOps Engineer,Barclays,"Noida, Uttar Pradesh, India",,fulltime,,,,,,False,entry level,Engineering and Information Technology,,,"Embark on a transformative journey as ML Operations Engineer at Barclays, where you will play a pivotal role to manage operations within a business area and maintain processes with risk management initiatives. You will take ownership of your work and provide first\-class support to our clients with expertise and care.
   

  

**Purpose Of The Role**
 To design, implement, and maintain robust MLOps frameworks that streamline the deployment, monitoring, and lifecycle management of AI and Generative AI models, ensuring efficient and reliable production operations on AWS.
   

  

**Responsibilities Of The Role**
* Build and optimize scalable, secure, and cost\-effective AWS\-based infrastructure for ML/GenAI workloads
* Develop automated workflows for data ingestion, model training, testing, deployment, and monitoring using tools like AWS SageMaker, Step Functions, and Lambda
* Implement data quality checks, lineage tracking, and compliance standards for curated datasets
* Integrate ML pipelines with DevOps practices, ensuring seamless collaboration between data science and engineering teams
* Deploy monitoring solutions for model performance, drift detection, and system health using AWS CloudWatch and custom dashboards
* Ensure adherence to security best practices and governance requirements for AI deployments
* Work closely with Data Scientists to operationalize models and optimize deployment strategies


**Technical Skills Required For This Role Include**
* Experience in Programming \& Automation: Python, Bash, SQL.
* Worked in MLOps Tools: MLflow, Kubeflow, AWS SageMaker Pipelines.
* Cloud Platforms: AWS (SageMaker, Bedrock, Lambda, Step Functions, CloudWatch)
* DevOps: CI/CD (GitHub Actions, Jenkins), Docker, Kubernetes
* Data Management: Data curation, governance, and ETL processes.


 The ML Ops Engineer role focuses on building and managing automated pipelines, AWS\-based architectures, and monitoring frameworks to enable efficient deployment and lifecycle management of AI and Generative AI models in production environments.
   

  

 This role requires a flexible working approach, ensuring availability during select hours that overlap with US\-based partners and stakeholders.
   

  

 You may be assessed on key essential skills relevant to succeed in role, such as risk and controls, change and transformation, business acumen, strategic thinking and digital and technology, as well as job\-specific technical skills.
   

  

 This role is based out of Noida.
   

  

**Purpose of the role**
 To implement data quality process and procedures, ensuring that data is reliable and trustworthy, then extract actionable insights from it to help the organisation improve its operation, and optimise resources.
   

  

**Accountabilities**
* Investigation and analysis of data issues related to quality, lineage, controls, and authoritative source identification.
* Execution of data cleansing and transformation tasks to prepare data for analysis.
* Designing and building data pipelines to automate data movement and processing.
* Development and application of advanced analytical techniques, including machine learning and AI, to solve complex business problems.
* Documentation of data quality findings and recommendations for improvement.


**Assistant Vice President Expectations**
* To advise and influence decision making, contribute to policy development and take responsibility for operational effectiveness. Collaborate closely with other functions/ business divisions.
* Lead a team performing complex tasks, using well developed professional knowledge and skills to deliver on work that impacts the whole business function. Set objectives and coach employees in pursuit of those objectives, appraisal of performance relative to objectives and determination of reward outcomes
* If the position has leadership responsibilities, People Leaders are expected to demonstrate a clear set of leadership behaviours to create an environment for colleagues to thrive and deliver to a consistently excellent standard. The four LEAD behaviours are: L – Listen and be authentic, E – Energise and inspire, A – Align across the enterprise, D – Develop others.
* OR for an individual contributor, they will lead collaborative assignments and guide team members through structured assignments, identify the need for the inclusion of other areas of specialisation to complete assignments. They will identify new directions for assignments and/ or projects, identifying a combination of cross functional methodologies or practices to meet required outcomes.
* Consult on complex issues; providing advice to People Leaders to support the resolution of escalated issues.
* Identify ways to mitigate risk and developing new policies/procedures in support of the control and governance agenda.
* Take ownership for managing risk and strengthening controls in relation to the work done.
* Perform work that is closely related to that of other areas, which requires understanding of how areas coordinate and contribute to the achievement of the objectives of the organisation sub\-function.
* Collaborate with other areas of work, for business aligned support areas to keep up to speed with business activity and the business strategy.
* Engage in complex analysis of data from multiple sources of information, internal and external sources such as procedures and practises (in other areas, teams, companies, etc).to solve problems creatively and effectively.
* Communicate complex information. 'Complex' information could include sensitive information or information that is difficult to communicate because of its content or its audience.
* Influence or convince stakeholders to achieve outcomes.


 All colleagues will be expected to demonstrate the Barclays Values of Respect, Integrity, Service, Excellence and Stewardship – our moral compass, helping us do what we believe is right. They will also be expected to demonstrate the Barclays Mindset – to Empower, Challenge and Drive – the operating manual for how we behave.",Banking and Financial Services,https://uk.linkedin.com/company/barclays-bank,https://media.licdn.com/dms/image/v2/C4E0BAQFAXc9z0Go7Uw/company-logo_100_100/company-logo_100_100/0/1663677974291/barclays_bank_logo?e=2147483647&v=beta&t=Wbhfg6jCeqyGRAAHRm9rt8zG3NCAuhHikGg5bL1tH-U,,,,,,,,,,,
